"","Ensemble_number","Drug","Predicted_concentration","Predicted_mass_load"
"7069",23,"ketorolac",0,0
"7070",23,"ketotifen",0,0
"7071",23,"labetalol",0,0
"7072",23,"lactulose",0,0
"7073",23,"lansoprazole",0,0
"7074",23,"leflunomide",0,0
"7075",23,"letrozole",0,0
"7076",23,"levalbuterol",0,0
"7077",23,"levetiracetam",0,0
"7078",23,"levocetirizine",0,0
"7079",23,"levofloxacin",0,0
"7080",23,"levonorgestrel",0,0
"7081",23,"lidocaine",0,0
"7082",23,"linaclotide",0,0
"7083",23,"linagliptin",0,0
"7084",23,"liraglutide",0,0
"7085",23,"lisdexamfetamine",0,0
"7086",23,"loperamide",0,0
"7087",23,"loratadine",0,0
"7088",23,"loteprednol",0,0
"7089",23,"lovastatin",0,0
"7090",23,"lurasidone",0,0
"7091",23,"meclizine",0,0
"7092",23,"medroxyprogesterone",0,0
"7093",23,"memantine",0,0
"7094",23,"mesalamine",0,0
"7095",23,"metaxalone",0,0
"7096",23,"methimazole",0,0
"7097",23,"methotrexate",0,0
"7098",23,"methylphenidate",0,0
"7099",23,"methylprednisolone",0,0
"7100",23,"metoclopramide",0,0
"7101",23,"metronidazole",0,0
"7102",23,"minocycline",0,0
"7103",23,"mirabegron",0,0
"7104",23,"mirtazapine",0,0
"7105",23,"modafinil",0,0
"7106",23,"mometasone",0,0
"7107",23,"montelukast",0,0
"7108",23,"morphine",0,0
"7109",23,"moxifloxacin",0,0
"7110",23,"mupirocin",0,0
"7111",23,"mycophenolate mofetil",0,0
"7112",23,"nabumetone",0,0
"7113",23,"nadolol",0,0
"7114",23,"naltrexone",0,0
"7115",23,"naproxen",0,0
"7116",23,"nebivolol",0,0
"7117",23,"nifedipine",0,0
"7118",23,"nitrofurantoin",0,0
"7119",23,"nitroglycerin",0,0
"7120",23,"norethindrone",0,0
"7121",23,"nortriptyline",0,0
"7122",23,"ofloxacin",0,0
"7123",23,"olanzapine",0,0
"7124",23,"olmesartan",0,0
"7125",23,"olopatadine",0,0
"7126",23,"ondansetron",0,0
"7127",23,"oseltamivir",0,0
"7128",23,"oxybutynin",0,0
"7129",23,"oxycodone",0,0
"7130",23,"oxymetazoline",0,0
"7131",23,"paroxetine",0,0
"7132",23,"penicillin v potassium",0,0
"7133",23,"permethrin",0,0
"7134",23,"phenazopyridine",0,0
"7135",23,"phentermine",0,0
"7136",23,"phenytoin",0,0
"7137",23,"piroxicam",0,0
"7138",23,"pitavastatin",0,0
"7139",23,"podofilox",0,0
"7140",23,"povidone iodine",0,0
"7141",23,"pramipexole",0,0
"7142",23,"prazosin",0,0
"7143",23,"prednisolone",0,0
"7144",23,"prednisone",0,0
"7145",23,"pregabalin",0,0
"7146",23,"primidone",0,0
"7147",23,"prochlorperazine",0,0
"7148",23,"promethazine",0,0
"7149",23,"pseudoephedrine",0,0
"7150",23,"quetiapine",0,0
"7151",23,"quinapril",0,0
"7152",23,"raloxifene",0,0
"7153",23,"ramipril",0,0
"7154",23,"ranitidine",0,0
"7155",23,"ranolazine",0,0
"7156",23,"rivaroxaban",0,0
"7157",23,"rizatriptan",0,0
"7158",23,"ropinirole",0,0
"7159",23,"salmeterol",0,0
"7160",23,"semaglutide",0,0
"7161",23,"senna",0,0
"7162",23,"sildenafil",0,0
"7163",23,"silver sulfadiazine",0,0
"7164",23,"solifenacin",0,0
"7165",23,"sotalol",0,0
"7166",23,"spinosad",0,0
"7167",23,"sulfacetamide sodium",0,0
"7168",23,"sulfamethoxazole",0,0
"7169",23,"sulfasalazine",0,0
"7170",23,"sulindac",0,0
"7171",23,"sumatriptan",0,0
"7172",23,"tacrolimus",0,0
"7173",23,"tadalafil",0,0
"7174",23,"tamoxifen",0,0
"7175",23,"telmisartan",0,0
"7176",23,"temazepam",0,0
"7177",23,"terazosin",0,0
"7178",23,"terbinafine",0,0
"7179",23,"ticagrelor",0,0
"7180",23,"timolol",0,0
"7181",23,"tiotropium",0,0
"7182",23,"tobramycin",0,0
"7183",23,"tolterodine",0,0
"7184",23,"topiramate",0,0
"7185",23,"torsemide",0,0
"7186",23,"travoprost",0,0
"7187",23,"triamcinolone",0,0
"7188",23,"triamterene",0,0
"7189",23,"trimethoprim",0,0
"7190",23,"triprolidine",0,0
"7191",23,"umeclidinium",0,0
"7192",23,"valacyclovir",0,0
"7193",23,"varenicline",0,0
"7194",23,"venlafaxine",0,0
"7195",23,"warfarin",0,0
"7196",23,"witch hazel",0,0
"7197",23,"ziprasidone",0,0
"7198",23,"zolpidem",0,0
"7199",23,"zonisamide",0,0
"7200",24,"metformin",96.7167836867437,30021.2765235
"7201",24,"gabapentin",35.0669091110295,10884.9088557
"7202",24,"levetiracetam",8.15914855075965,2532.63234675
"7203",24,"losartan",1.45023635015013,450.159164032
"7204",24,"furosemide",1.00374234207678,311.56563795
"7205",24,"hydralazine",0.979305810250512,303.980440725
"7206",24,"naproxen",0.919772681988634,285.50111958
"7207",24,"acetaminophen",0.852188574406258,264.52274225
"7208",24,"phenytoin",0.694949788340356,215.7151941
"7209",24,"ranitidine",0.664990690599992,206.415770325
"7210",24,"atorvastatin",0.640788460586848,198.90330132
"7211",24,"hydrochlorothiazide",0.518787533766478,161.03372563125
"7212",24,"lisinopril",0.468554641290061,145.441234875
"7213",24,"atenolol",0.403283678528627,125.18086695
"7214",24,"fenofibrate",0.303821282103323,94.30734125
"7215",24,"rosuvastatin",0.253335541761704,78.636365505
"7216",24,"simvastatin",0.24541626067963,76.17818898
"7217",24,"lovastatin",0.207720818968183,64.477373091
"7218",24,"quetiapine",0.196993000412366,61.1474153
"7219",24,"metoprolol",0.174657303610778,54.21432567
"7220",24,"citalopram",0.132465978821149,41.11796969
"7221",24,"spironolactone",0.115999165080025,36.0066048375
"7222",24,"empagliflozin",0.106916720267136,33.1873776378
"7223",24,"pioglitazone",0.0763136706517957,23.688068625
"7224",24,"diltiazem",0.0729690484980864,22.64988453
"7225",24,"omeprazole",0.0630222031932578,19.56234396
"7226",24,"apixaban",0.0551882603196157,17.13065675625
"7227",24,"torsemide",0.0533355141154753,16.5555569235
"7228",24,"cetirizine",0.0459759661634515,14.271123801
"7229",24,"semaglutide",0.0356082014241923,11.052928154875
"7230",24,"olanzapine",0.0349764316189547,10.85682428025
"7231",24,"amlodipine",0.0294056272631796,9.127624325
"7232",24,"montelukast",0.0235170159807863,7.2997758285
"7233",24,"escitalopram",0.0205524101751266,6.379550328
"7234",24,"solifenacin",0.0190735668499762,5.9205114445
"7235",24,"amiodarone",0.0186344835118104,5.78421822
"7236",24,"trazodone",0.0169458191743663,5.260050055
"7237",24,"latanoprost",0.0132976471122473,4.12764285423
"7238",24,"bupropion",0.010435459252297,3.23920829375
"7239",24,"glipizide",0.0102189442146364,3.17200116
"7240",24,"alprazolam",0.00986273430432598,3.061432179
"7241",24,"carvedilol",0.00833438501758998,2.587026447
"7242",24,"propranolol",0.00620348781507326,1.92558743175
"7243",24,"paroxetine",0.00548913679108517,1.7038500165
"7244",24,"esomeprazole",0.00329421585095553,1.022537777
"7245",24,"tamsulosin",0.00242762668875079,0.753545034695
"7246",24,"meloxicam",0.00228031588631268,0.707819172375
"7247",24,"fluticasone",0.00077384953387561,0.240205990713125
"7248",24,"clonazepam",0.000280253641544568,0.08699185135
"7249",24,"lorazepam",8.2959005103027e-05,0.02575080702
"7250",24,"acyclovir",0,0
"7251",24,"adapalene",0,0
"7252",24,"albuterol",0,0
"7253",24,"alendronate",0,0
"7254",24,"alfuzosin",0,0
"7255",24,"allopurinol",0,0
"7256",24,"alogliptin",0,0
"7257",24,"amitriptyline",0,0
"7258",24,"amoxicillin",0,0
"7259",24,"amphetamine",0,0
"7260",24,"ampicillin",0,0
"7261",24,"anastrozole",0,0
"7262",24,"aripiprazole",0,0
"7263",24,"aspirin",0,0
"7264",24,"atomoxetine",0,0
"7265",24,"azelastine",0,0
"7266",24,"azithromycin",0,0
"7267",24,"baclofen",0,0
"7268",24,"beclomethasone",0,0
"7269",24,"benazepril",0,0
"7270",24,"benzonatate",0,0
"7271",24,"benzoyl peroxide",0,0
"7272",24,"benztropine",0,0
"7273",24,"bepotastine",0,0
"7274",24,"betamethasone",0,0
"7275",24,"bimatoprost",0,0
"7276",24,"bisacodyl",0,0
"7277",24,"bismuth subsalicylate",0,0
"7278",24,"bisoprolol",0,0
"7279",24,"brimonidine",0,0
"7280",24,"bromfenac",0,0
"7281",24,"budesonide",0,0
"7282",24,"bumetanide",0,0
"7283",24,"buprenorphine",0,0
"7284",24,"buspirone",0,0
"7285",24,"cadexomer iodine",0,0
"7286",24,"calcipotriene",0,0
"7287",24,"canagliflozin",0,0
"7288",24,"carbamazepine",0,0
"7289",24,"cefdinir",0,0
"7290",24,"cefuroxime",0,0
"7291",24,"celecoxib",0,0
"7292",24,"cephalexin",0,0
"7293",24,"chlorhexidine",0,0
"7294",24,"chlorthalidone",0,0
"7295",24,"ciclesonide",0,0
"7296",24,"ciclopirox",0,0
"7297",24,"ciprofloxacin",0,0
"7298",24,"clarithromycin",0,0
"7299",24,"clavulanate",0,0
"7300",24,"clindamycin",0,0
"7301",24,"clobetasol",0,0
"7302",24,"clonidine",0,0
"7303",24,"clopidogrel",0,0
"7304",24,"clotrimazole",0,0
"7305",24,"codeine",0,0
"7306",24,"colchicine",0,0
"7307",24,"cromolyn",0,0
"7308",24,"cyclobenzaprine",0,0
"7309",24,"cyclosporine",0,0
"7310",24,"cyproheptadine",0,0
"7311",24,"dabigatran",0,0
"7312",24,"dapagliflozin",0,0
"7313",24,"dapsone",0,0
"7314",24,"desloratadine",0,0
"7315",24,"desonide",0,0
"7316",24,"desvenlafaxine",0,0
"7317",24,"dexamethasone",0,0
"7318",24,"dexlansoprazole",0,0
"7319",24,"dexmethylphenidate",0,0
"7320",24,"dextroamphetamine",0,0
"7321",24,"dextromethorphan",0,0
"7322",24,"diazepam",0,0
"7323",24,"diclofenac",0,0
"7324",24,"dicyclomine",0,0
"7325",24,"digoxin",0,0
"7326",24,"diphenhydramine",0,0
"7327",24,"divalproex sodium",0,0
"7328",24,"docusate",0,0
"7329",24,"donepezil",0,0
"7330",24,"dorzolamide",0,0
"7331",24,"doxazosin",0,0
"7332",24,"doxepin",0,0
"7333",24,"doxycycline",0,0
"7334",24,"dulaglutide",0,0
"7335",24,"duloxetine",0,0
"7336",24,"enalapril",0,0
"7337",24,"epinastine",0,0
"7338",24,"ertugliflozin",0,0
"7339",24,"erythromycin",0,0
"7340",24,"eszopiclone",0,0
"7341",24,"ethinyl estradiol",0,0
"7342",24,"etodolac",0,0
"7343",24,"ezetimibe",0,0
"7344",24,"famotidine",0,0
"7345",24,"felodipine",0,0
"7346",24,"fexofenadine",0,0
"7347",24,"finasteride",0,0
"7348",24,"flecainide",0,0
"7349",24,"fluconazole",0,0
"7350",24,"flunisolide",0,0
"7351",24,"fluocinonide",0,0
"7352",24,"fluorouracil",0,0
"7353",24,"fluoxetine",0,0
"7354",24,"flurbiprofen",0,0
"7355",24,"formoterol",0,0
"7356",24,"gemfibrozil",0,0
"7357",24,"gentamicin",0,0
"7358",24,"glimepiride",0,0
"7359",24,"glyburide",0,0
"7360",24,"guaifenesin",0,0
"7361",24,"guanfacine",0,0
"7362",24,"haloperidol",0,0
"7363",24,"hydrocodone",0,0
"7364",24,"hydrocortisone",0,0
"7365",24,"hydromorphone",0,0
"7366",24,"hydroxychloroquine",0,0
"7367",24,"hydroxyzine",0,0
"7368",24,"hyoscyamine",0,0
"7369",24,"ibandronate",0,0
"7370",24,"ibuprofen",0,0
"7371",24,"imiquimod",0,0
"7372",24,"indomethacin",0,0
"7373",24,"ipratropium",0,0
"7374",24,"irbesartan",0,0
"7375",24,"isosorbide dinitrate",0,0
"7376",24,"isosorbide mononitrate",0,0
"7377",24,"isotretinoin",0,0
"7378",24,"ivermectin",0,0
"7379",24,"ketoconazole",0,0
"7380",24,"ketoprofen",0,0
"7381",24,"ketorolac",0,0
"7382",24,"ketotifen",0,0
"7383",24,"labetalol",0,0
"7384",24,"lactulose",0,0
"7385",24,"lamotrigine",0,0
"7386",24,"lansoprazole",0,0
"7387",24,"leflunomide",0,0
"7388",24,"letrozole",0,0
"7389",24,"levalbuterol",0,0
"7390",24,"levocetirizine",0,0
"7391",24,"levofloxacin",0,0
"7392",24,"levonorgestrel",0,0
"7393",24,"lidocaine",0,0
"7394",24,"linaclotide",0,0
"7395",24,"linagliptin",0,0
"7396",24,"liraglutide",0,0
"7397",24,"lisdexamfetamine",0,0
"7398",24,"loperamide",0,0
"7399",24,"loratadine",0,0
"7400",24,"loteprednol",0,0
"7401",24,"lurasidone",0,0
"7402",24,"meclizine",0,0
"7403",24,"medroxyprogesterone",0,0
"7404",24,"memantine",0,0
"7405",24,"mesalamine",0,0
"7406",24,"metaxalone",0,0
"7407",24,"methimazole",0,0
"7408",24,"methocarbamol",0,0
"7409",24,"methotrexate",0,0
"7410",24,"methylphenidate",0,0
"7411",24,"methylprednisolone",0,0
"7412",24,"metoclopramide",0,0
"7413",24,"metronidazole",0,0
"7414",24,"minocycline",0,0
"7415",24,"mirabegron",0,0
"7416",24,"mirtazapine",0,0
"7417",24,"modafinil",0,0
"7418",24,"mometasone",0,0
"7419",24,"morphine",0,0
"7420",24,"moxifloxacin",0,0
"7421",24,"mupirocin",0,0
"7422",24,"mycophenolate mofetil",0,0
"7423",24,"nabumetone",0,0
"7424",24,"nadolol",0,0
"7425",24,"naltrexone",0,0
"7426",24,"nebivolol",0,0
"7427",24,"nifedipine",0,0
"7428",24,"nitrofurantoin",0,0
"7429",24,"nitroglycerin",0,0
"7430",24,"norethindrone",0,0
"7431",24,"nortriptyline",0,0
"7432",24,"ofloxacin",0,0
"7433",24,"olmesartan",0,0
"7434",24,"olopatadine",0,0
"7435",24,"ondansetron",0,0
"7436",24,"oseltamivir",0,0
"7437",24,"oxcarbazepine",0,0
"7438",24,"oxybutynin",0,0
"7439",24,"oxycodone",0,0
"7440",24,"oxymetazoline",0,0
"7441",24,"pantoprazole",0,0
"7442",24,"penicillin v potassium",0,0
"7443",24,"permethrin",0,0
"7444",24,"phenazopyridine",0,0
"7445",24,"phentermine",0,0
"7446",24,"piroxicam",0,0
"7447",24,"pitavastatin",0,0
"7448",24,"podofilox",0,0
"7449",24,"povidone iodine",0,0
"7450",24,"pramipexole",0,0
"7451",24,"pravastatin",0,0
"7452",24,"prazosin",0,0
"7453",24,"prednisolone",0,0
"7454",24,"prednisone",0,0
"7455",24,"pregabalin",0,0
"7456",24,"primidone",0,0
"7457",24,"prochlorperazine",0,0
"7458",24,"promethazine",0,0
"7459",24,"pseudoephedrine",0,0
"7460",24,"quinapril",0,0
"7461",24,"raloxifene",0,0
"7462",24,"ramipril",0,0
"7463",24,"ranolazine",0,0
"7464",24,"risperidone",0,0
"7465",24,"rivaroxaban",0,0
"7466",24,"rizatriptan",0,0
"7467",24,"ropinirole",0,0
"7468",24,"salmeterol",0,0
"7469",24,"senna",0,0
"7470",24,"sertraline",0,0
"7471",24,"sildenafil",0,0
"7472",24,"silver sulfadiazine",0,0
"7473",24,"sitagliptin",0,0
"7474",24,"sotalol",0,0
"7475",24,"spinosad",0,0
"7476",24,"sulfacetamide sodium",0,0
"7477",24,"sulfamethoxazole",0,0
"7478",24,"sulfasalazine",0,0
"7479",24,"sulindac",0,0
"7480",24,"sumatriptan",0,0
"7481",24,"tacrolimus",0,0
"7482",24,"tadalafil",0,0
"7483",24,"tamoxifen",0,0
"7484",24,"telmisartan",0,0
"7485",24,"temazepam",0,0
"7486",24,"terazosin",0,0
"7487",24,"terbinafine",0,0
"7488",24,"ticagrelor",0,0
"7489",24,"timolol",0,0
"7490",24,"tiotropium",0,0
"7491",24,"tizanidine",0,0
"7492",24,"tobramycin",0,0
"7493",24,"tolterodine",0,0
"7494",24,"topiramate",0,0
"7495",24,"tramadol",0,0
"7496",24,"travoprost",0,0
"7497",24,"triamcinolone",0,0
"7498",24,"triamterene",0,0
"7499",24,"trimethoprim",0,0
"7500",24,"triprolidine",0,0
"7501",24,"umeclidinium",0,0
"7502",24,"valacyclovir",0,0
"7503",24,"valsartan",0,0
"7504",24,"varenicline",0,0
"7505",24,"venlafaxine",0,0
"7506",24,"verapamil",0,0
"7507",24,"vortioxetine",0,0
"7508",24,"warfarin",0,0
"7509",24,"witch hazel",0,0
"7510",24,"ziprasidone",0,0
"7511",24,"zolpidem",0,0
"7512",24,"zonisamide",0,0
"7513",25,"metformin",53.7315464926354,16678.4869575
"7514",25,"amoxicillin",12.5629264313604,3899.582616
"7515",25,"gabapentin",8.76672727775737,2721.227213925
"7516",25,"methocarbamol",4.87745969768431,1513.983
"7517",25,"labetalol",2.14135094183709,664.68389775
"7518",25,"allopurinol",1.86289423380498,578.24982175
"7519",25,"fexofenadine",1.5947057694569,495.0030496625
"7520",25,"losartan",1.45023635015013,450.159164032
"7521",25,"hydrochlorothiazide",1.03757506753296,322.0674512625
"7522",25,"pravastatin",0.774307656425175,240.348193785
"7523",25,"ranitidine",0.664990690599992,206.415770325
"7524",25,"fenofibrate",0.607642564206647,188.6146825
"7525",25,"timolol",0.511699040218554,158.83342888
"7526",25,"lisinopril",0.468554641290061,145.441234875
"7527",25,"lovastatin",0.415441637936367,128.954746182
"7528",25,"albuterol",0.413911380304378,128.479748092
"7529",25,"atenolol",0.403283678528627,125.18086695
"7530",25,"rosuvastatin",0.380003312642556,117.9545482575
"7531",25,"hydrocodone",0.360038087146106,111.7572624025
"7532",25,"furosemide",0.334580780692259,103.85521265
"7533",25,"atorvastatin",0.320394230293424,99.45165066
"7534",25,"omeprazole",0.252088812773031,78.24937584
"7535",25,"oxycodone",0.235467773827013,73.090138867
"7536",25,"desvenlafaxine",0.234106846766633,72.66770166375
"7537",25,"sertraline",0.226810261948944,70.40281255
"7538",25,"nadolol",0.221631506037293,68.795306
"7539",25,"duloxetine",0.204100986043994,63.353762472
"7540",25,"azelastine",0.198813840092267,61.71261122
"7541",25,"quetiapine",0.196993000412366,61.1474153
"7542",25,"simvastatin",0.184062195509723,57.133641735
"7543",25,"metoprolol",0.145547753008982,45.178604725
"7544",25,"spironolactone",0.115999165080025,36.0066048375
"7545",25,"empagliflozin",0.106916720267136,33.1873776378
"7546",25,"alendronate",0.104955761508389,32.57868819525
"7547",25,"montelukast",0.0940680639231453,29.199103314
"7548",25,"rivaroxaban",0.0666303214850646,20.68231831025
"7549",25,"linagliptin",0.0332900284387443,10.3333579875
"7550",25,"bupropion",0.031306377756891,9.71762488125
"7551",25,"amlodipine",0.0235245018105437,7.30209946
"7552",25,"trazodone",0.0169458191743663,5.260050055
"7553",25,"carvedilol",0.01666877003518,5.174052894
"7554",25,"escitalopram",0.0102762050875633,3.189775164
"7555",25,"glipizide",0.0102189442146364,3.17200116
"7556",25,"propranolol",0.00620348781507326,1.92558743175
"7557",25,"paroxetine",0.00548913679108517,1.7038500165
"7558",25,"latanoprost",0.00443254903741575,1.37588095141
"7559",25,"amitriptyline",0.00419738798791253,1.302886021
"7560",25,"alprazolam",0.00328757810144199,1.020477393
"7561",25,"benazepril",0.00230077871741344,0.714170917
"7562",25,"meloxicam",0.00228031588631268,0.707819172375
"7563",25,"tamsulosin",0.00121381334437539,0.3767725173475
"7564",25,"clonidine",0.000714419754296014,0.2217587494125
"7565",25,"tiotropium",5.46978619073852e-06,0.00169784351275
"7566",25,"acetaminophen",0,0
"7567",25,"acyclovir",0,0
"7568",25,"adapalene",0,0
"7569",25,"alfuzosin",0,0
"7570",25,"alogliptin",0,0
"7571",25,"amiodarone",0,0
"7572",25,"amphetamine",0,0
"7573",25,"ampicillin",0,0
"7574",25,"anastrozole",0,0
"7575",25,"apixaban",0,0
"7576",25,"aripiprazole",0,0
"7577",25,"aspirin",0,0
"7578",25,"atomoxetine",0,0
"7579",25,"azithromycin",0,0
"7580",25,"baclofen",0,0
"7581",25,"beclomethasone",0,0
"7582",25,"benzonatate",0,0
"7583",25,"benzoyl peroxide",0,0
"7584",25,"benztropine",0,0
"7585",25,"bepotastine",0,0
"7586",25,"betamethasone",0,0
"7587",25,"bimatoprost",0,0
"7588",25,"bisacodyl",0,0
"7589",25,"bismuth subsalicylate",0,0
"7590",25,"bisoprolol",0,0
"7591",25,"brimonidine",0,0
"7592",25,"bromfenac",0,0
"7593",25,"budesonide",0,0
"7594",25,"bumetanide",0,0
"7595",25,"buprenorphine",0,0
"7596",25,"buspirone",0,0
"7597",25,"cadexomer iodine",0,0
"7598",25,"calcipotriene",0,0
"7599",25,"canagliflozin",0,0
"7600",25,"carbamazepine",0,0
"7601",25,"cefdinir",0,0
"7602",25,"cefuroxime",0,0
"7603",25,"celecoxib",0,0
"7604",25,"cephalexin",0,0
"7605",25,"cetirizine",0,0
"7606",25,"chlorhexidine",0,0
"7607",25,"chlorthalidone",0,0
"7608",25,"ciclesonide",0,0
"7609",25,"ciclopirox",0,0
"7610",25,"ciprofloxacin",0,0
"7611",25,"citalopram",0,0
"7612",25,"clarithromycin",0,0
"7613",25,"clavulanate",0,0
"7614",25,"clindamycin",0,0
"7615",25,"clobetasol",0,0
"7616",25,"clonazepam",0,0
"7617",25,"clopidogrel",0,0
"7618",25,"clotrimazole",0,0
"7619",25,"codeine",0,0
"7620",25,"colchicine",0,0
"7621",25,"cromolyn",0,0
"7622",25,"cyclobenzaprine",0,0
"7623",25,"cyclosporine",0,0
"7624",25,"cyproheptadine",0,0
"7625",25,"dabigatran",0,0
"7626",25,"dapagliflozin",0,0
"7627",25,"dapsone",0,0
"7628",25,"desloratadine",0,0
"7629",25,"desonide",0,0
"7630",25,"dexamethasone",0,0
"7631",25,"dexlansoprazole",0,0
"7632",25,"dexmethylphenidate",0,0
"7633",25,"dextroamphetamine",0,0
"7634",25,"dextromethorphan",0,0
"7635",25,"diazepam",0,0
"7636",25,"diclofenac",0,0
"7637",25,"dicyclomine",0,0
"7638",25,"digoxin",0,0
"7639",25,"diltiazem",0,0
"7640",25,"diphenhydramine",0,0
"7641",25,"divalproex sodium",0,0
"7642",25,"docusate",0,0
"7643",25,"donepezil",0,0
"7644",25,"dorzolamide",0,0
"7645",25,"doxazosin",0,0
"7646",25,"doxepin",0,0
"7647",25,"doxycycline",0,0
"7648",25,"dulaglutide",0,0
"7649",25,"enalapril",0,0
"7650",25,"epinastine",0,0
"7651",25,"ertugliflozin",0,0
"7652",25,"erythromycin",0,0
"7653",25,"esomeprazole",0,0
"7654",25,"eszopiclone",0,0
"7655",25,"ethinyl estradiol",0,0
"7656",25,"etodolac",0,0
"7657",25,"ezetimibe",0,0
"7658",25,"famotidine",0,0
"7659",25,"felodipine",0,0
"7660",25,"finasteride",0,0
"7661",25,"flecainide",0,0
"7662",25,"fluconazole",0,0
"7663",25,"flunisolide",0,0
"7664",25,"fluocinonide",0,0
"7665",25,"fluorouracil",0,0
"7666",25,"fluoxetine",0,0
"7667",25,"flurbiprofen",0,0
"7668",25,"fluticasone",0,0
"7669",25,"formoterol",0,0
"7670",25,"gemfibrozil",0,0
"7671",25,"gentamicin",0,0
"7672",25,"glimepiride",0,0
"7673",25,"glyburide",0,0
"7674",25,"guaifenesin",0,0
"7675",25,"guanfacine",0,0
"7676",25,"haloperidol",0,0
"7677",25,"hydralazine",0,0
"7678",25,"hydrocortisone",0,0
"7679",25,"hydromorphone",0,0
"7680",25,"hydroxychloroquine",0,0
"7681",25,"hydroxyzine",0,0
"7682",25,"hyoscyamine",0,0
"7683",25,"ibandronate",0,0
"7684",25,"ibuprofen",0,0
"7685",25,"imiquimod",0,0
"7686",25,"indomethacin",0,0
"7687",25,"ipratropium",0,0
"7688",25,"irbesartan",0,0
"7689",25,"isosorbide dinitrate",0,0
"7690",25,"isosorbide mononitrate",0,0
"7691",25,"isotretinoin",0,0
"7692",25,"ivermectin",0,0
"7693",25,"ketoconazole",0,0
"7694",25,"ketoprofen",0,0
"7695",25,"ketorolac",0,0
"7696",25,"ketotifen",0,0
"7697",25,"lactulose",0,0
"7698",25,"lamotrigine",0,0
"7699",25,"lansoprazole",0,0
"7700",25,"leflunomide",0,0
"7701",25,"letrozole",0,0
"7702",25,"levalbuterol",0,0
"7703",25,"levetiracetam",0,0
"7704",25,"levocetirizine",0,0
"7705",25,"levofloxacin",0,0
"7706",25,"levonorgestrel",0,0
"7707",25,"lidocaine",0,0
"7708",25,"linaclotide",0,0
"7709",25,"liraglutide",0,0
"7710",25,"lisdexamfetamine",0,0
"7711",25,"loperamide",0,0
"7712",25,"loratadine",0,0
"7713",25,"lorazepam",0,0
"7714",25,"loteprednol",0,0
"7715",25,"lurasidone",0,0
"7716",25,"meclizine",0,0
"7717",25,"medroxyprogesterone",0,0
"7718",25,"memantine",0,0
"7719",25,"mesalamine",0,0
"7720",25,"metaxalone",0,0
"7721",25,"methimazole",0,0
"7722",25,"methotrexate",0,0
"7723",25,"methylphenidate",0,0
"7724",25,"methylprednisolone",0,0
"7725",25,"metoclopramide",0,0
